Title,Abstract,Date,Authors
Changes in fibrinolysis and severity of organ failure in sepsis: a prospective observational study using point-of-care test--ROTEM.,"We hypothesized that the thromboelastometry (ROTEM; Pentapharm GmbH, Munich, Germany) fibrinolysis parameter ""maximum lysis"" (ML) would have an independent inverse association with the severity of organ failure in sepsis. Selected adult patients with sepsis (n = 77) were recruited within 24 hours of antibiotic commencement. Patients with Sequential Organ Failure Assessment score higher than 1 (n = 57) were followed for 72 hours. Prothrombin fragments 1 + 2, plasminogen activator inhibitor-1 (aPAI-1), ROTEM, and routine coagulation tests were measured daily along with Sequential Organ Failure Assessment scores. The activity of functional aPAI-1 increased with increasing severity of organ failure (P = .01) and was higher as compared with healthy controls (95% confidence interval, -65.4 to -29.9; P < .001). There was a decreasing trend in ML with increased organ failure (P = .001); however, there was no trend in d-dimer. Among all tests, only the lower ML (ß = -0.38, P < .001) and higher international normalized ratio (INR; ß = 0.32, P = .002) values significantly contributed to greater severity of organ failure (R(2) = 0.35, F2,73 = 19.29, P < .001). Despite an increase in INR, the prothrombin fragment remained unchanged (P = .89). Strong correlations were observed between early (24 hours) increase in fibrinolysis and recovery of organ failures for 48 hours (ML: r = 0.679, P = .001; aPAI-1: r = 0.694, P < .001).",2015,"['Prakash, Shivesh', 'Verghese, Santosh', 'Roxby, David', 'Dixon, Dani', 'Bihari, Shailesh', 'Bersten, Andrew']"
In-vitro study of homocysteine and aspirin effects on fibrinolysis: measuring fibrinolysis parameters.,"Some studies suggest that increased homocysteine in blood leads to alterations in coagulation and fibrinolysis; however, the precise mechanism is not clear. The aim of this study was to compare different concentrations of homocysteine and aspirin on fibrinolysis in the plasma of healthy individuals in vitro. Different concentrations of homocysteine (200, 100, and 50 μmol/l) and aspirin (100, 10, and 1 mg/l) were added to the healthy people plasma citrate. They were incubated at 37°C for 24 h. Then, fibrinolysis parameters were analyzed by the turbidimetric procedure at 405 nm. The independent-samples t-test was utilized to compare them (P < 0.05). Findings revealed that homocysteine at 200 μmol/l with aspirin 100 ml/g had significant changes in the lysis maximum velocity (0.150 ± 0.002), half-lysis time (218 ± 5.77), the total lysis time (446 ± 5.77), and lag time in lysis (119 ± 3.60), compared to homocysteine at 200 μmol/l lysis maximum velocity (0.110 ± 0.002), half-lysis time (278 ± 7.63), the total lysis time (515 ± 14.29), and lag time in lysis (176 ± 3.60), respectively (P < 0.05). Homocysteine at 200 μmol/l with aspirin 1 ml/g did not significantly change in either parameter (P > 0.05). Homocysteine at 50 μmol/l with aspirin (100, 10, and 1 mg/l) had significant changes in all fibrinolysis parameters (P < 0.05), compared to homocysteine at 50 μmol/l. The other concentrations were compared in the same way. Aspirin (more than 1 mg/l) had more effect on higher concentrations of homocysteine. Aspirin increased velocity of clot lysis and decreased lysis time of clot in the presence of homocysteine.",2014,"['Zavar-Reza, Javad', 'Pouya, Fahima Danesh', 'Jalali, Beman Ali', 'Gholami, Farangis', 'Pouya, Naser Danesh']"
Management of adjunctive antithrombotic therapy in STEMI patients treated with fibrinolysis undergoing rescue or delayed PCI.,"Although primary percutaneous coronary intervention (PCI) is the recommended method of reperfusion in patients presenting with ST-segment elevation myocardial infarction (STEMI), fibrinolysis remains a beneficial alternative in patients who cannot be reperfused timely with primary PCI, and is still the preferred revascularisation strategy in many parts of the world where PCI facilities are unavailable. Because fibrinolysis is known to activate platelets and promote thrombin activity, concomitant administration of antiplatelet and anticoagulant therapies is needed to lower the risk for re-occlusion and to support mechanical interventions in patients undergoing rescue or delayed PCI. However, the addition of oral antiplatelet and parenteral anticoagulant drugs on top of fibrinolysis may come at the price of an increased risk of bleeding. The current availability of several antiplatelet and anticoagulant therapies often leads to questions about the optimal selection in STEMI patients treated with fibrinolytics. This article appraises current evidences for the management of adjunctive antiplatelet and anticoagulant therapies in patients with STEMI undergoing fibrinolysis followed by rescue or delayed PCI.",2015,"['Capodanno, Davide', 'Angiolillo, Dominick J']"
[Arginine and lysine as products of basic carboxypeptidase activity associated with fibrinolysis].,"Blood carboxypeptidases play an important role in the regulation of fibrinolysis. We have proposed here the method for the assay of blood carboxypeptidase activity associated with coagulation/fibrinolysis using the natural substrate fibrin and the detection of basic amino acids arginine and lysine as products in the conditions close to those in vivo. Plasma samples from 15 patients with arterial hypertension were investigated. The coagulation and subsequent fibrinolysis were initiated by addition of standard doses of thrombin and tissue plasminogen activator, respectively. Arginine and lysine concentrations before, during, and after completion of fibrinolysis were determined using HPLC. The parameters of fibrinolysis were evaluated by clot turbidity assay. Fibrinolysis led to a large and significant increase in concentrations of arginine and lysine in the incubation mixture by 101 and 81%, respectively. The duration of fibrinolysis initiation significantly correlated to the degree of increase of these amino acids: r(s) = -0.733 and -0.761 for arginine and lysine, respectively (p < 0.05). The rates of amino acids liberation during fibrinolysis demonstrate different pattern: arginine generation had two maximums: at the beginning of clot lysis and at his end, whereas the liberation of lysine occurred mainly at the middle of fibrinolysis. Thus, the carboxypeptidase activity associated with fibrinolysis can be considered as a local source of the essential aminoacids.",Error Retrieving,"['Zhloba, A A', 'Subbotina, T F', 'Lupan, D S', 'Bogova, V A', 'Kusheleva, O A']"
Ticagrelor versus high dose clopidogrel in ST-segment elevation myocardial infarction patients with high platelet reactivity post fibrinolysis.,"Limited data are available on high platelet reactivity (HPR) rate early post fibrinolysis, while no effective way to overcome it has been proposed. In this context, we aimed to compare ticagrelor versus high dose clopidogrel in patients with ST-segment elevation myocardial infarction (STEMI) who exhibit HPR post fibrinolysis. In a prospective, randomized, parallel design, 3-center study, 56 STEMI patients, out of 83 (67.5 %) screened, who presented with HPR (PRU ≥ 208 by VerifyNow) 3-48 h post fibrinolysis and prior to coronary angiography were allocated to ticagrelor 180 mg loading dose (LD)/90 mg bid maintenance dose (MD) or clopidogrel 600 mg LD/150 mg MD. Platelet reactivity was assessed at randomization (Hour 0), at Hour 2, Hour 24 and pre-discharge. The primary endpoint of platelet reactivity (in PRU) at Hour 2 was significantly lower for ticagrelor compared to clopidogrel with a least square mean difference (95 % confidence interval) of -141.7 (-173.4 to -109.9), p < 0.001. HPR rates at Hour 2 and 24 were significantly lower for ticagrelor versus clopidogrel (14.3 vs. 82.1 %, p < 0.001 and 0 vs. 25.0 %, p = 0.01 respectively), though not significantly different pre-discharge. In-hospital Bleeding Academic Research Consortium type ≥2 bleeding occurred in 1 and 2 clopidogrel and ticagrelor-treated patients, respectively. In STEMI patients, post fibrinolysis HPR is common. Ticagrelor treats HPR more effectively compared to high dose clopidogrel therapy. Although antiplatelet regimens tested in this study were well tolerated, this finding should be considered only exploratory.",2015,"['Alexopoulos, Dimitrios', 'Perperis, Angelos', 'Koniari, Ioanna', 'Karvounis, Haralambos', 'Patsilinakos, Sotirios', 'Ziakas, Antonios', 'Barampoutis, Nikolaos', 'Panagiotidis, Theofilos', 'Akinosoglou, Karolina', 'Hahalis, George', 'Xanthopoulou, Ioanna']"
Evaluation of tranexamic acid and ε-aminocaproic acid concentrations required to inhibit fibrinolysis in plasma of dogs and humans.,"To determine minimum plasma concentrations of the antifibrinolytic agents tranexamic acid (TEA) and ε-aminocaproic acid (EACA) needed to completely inhibit fibrinolysis in canine and human plasma after induction of hyperfibrinolysis. Pooled citrated plasma from 7 dogs and commercial pooled citrated human plasma. Concentrations of EACA from 0 μg/mL to 500 μg/mL and of TEA from 0 μg/mL to 160 μg/mL were added to pooled citrated canine and human plasma. Hyperfibrinolysis was induced with 1,000 units of tissue plasminogen activator/mL, and kaolin-activated thromboelastography was performed in duplicate. The minimum concentrations required to completely inhibit fibrinolysis 30 minutes after maximum amplitude of the thromboelastography tracing occurred were determined. Minimum plasma concentrations necessary for complete inhibition of fibrinolysis by EACA and TEA in pooled canine plasma were estimated as 511.7 μg/mL (95% confidence interval [CI], 433.2 to 590.3 μg/mL) and 144.7 μg/mL (95% CI, 125.2 to 164.2 μg/mL), respectively. Concentrations of EACA and TEA necessary for complete inhibition of fibrinolysis in pooled human plasma were estimated as 122.0 μg/mL (95% CI, 106.2 to 137.8 μg/mL) and 14.7 μg/mL (95% CI, 13.7 to 15.6 μg/mL), respectively.",2014,"['Fletcher, Daniel J', 'Blackstock, Kelly J', 'Epstein, Kira', 'Brainard, Benjamin M']"
In-vitro study of methylglyoxal and aspirin effects on fibrinolysis parameters.,"Methylglyoxal is a reactive α, β dicarbonyl aldehyde compound that originates from various biochemical pathways. Some studies suggest that increased methylglyoxal in blood leads to changes in fibrinolysis; however, the precise mechanism is not clear. The aim of this study was to compare different concentrations of methylglyoxal and aspirin on fibrinolysis in the plasma of healthy individuals in vitro. Different concentrations of methylglyoxal (5, 50, 100, and 500 μmol/l) and aspirin (1, 10, and 100 mg/l) were added to the plasma citrate. They were incubated at 37°C for 24 h. Then, fibrinolysis parameters were analyzed by the turbidimetric procedure at 405 nm. The Independent Samples t-test was utilized to compare them (P < 0.05). Findings revealed that methylglyoxal at 500 μmol/l with aspirin 100 mg/l had significant changes in the maximum lysis velocity (0.163 ± 0.003), half-time lysis (240 ± 10.00), the total lysis time (485 ± 5.00), lag time in lysis (126 ± 5.77), compared with methylglyoxal at 500 μmol/l (0.104 ± 0.005), (276 ± 5.77), (570 ± 10.00), and (186 ± 5.77), respectively (P < 0.05). Methylglyoxal at 500 μmol/l with aspirin 1 mg/l did not significantly change in either parameter (P > 0.05). Methylglyoxal at 100 μmol/l with aspirin 1 mg/l did not significantly change in either fibrinolysis parameter (P > 0.05), compared with methylglyoxal at 100 μmol/l. Methylglyoxal at 5 μmol/l with aspirin (1, 10, 100  mg/l) changed in all fibrinolysis parameters (P < 0.05), compared with methylglyoxal at 5 μmol/l. The other concentrations were compared in the same way. Aspirin (more than 1 mg/l) had more effect on higher concentrations of methylglyoxal. It increased the velocity of lysis of the clot and shortened clot lysis.",2013,"['Pouya, Fahima D', 'Zavar-Reza, Javad', 'Jalali, Beman A']"
Platelets contain tissue factor pathway inhibitor-2 derived from megakaryocytes and inhibits fibrinolysis.,"Tissue factor pathway inhibitor-2 (TFPI-2) is a homologue of TFPI-1 and contains three Kunitz-type domains and a basic C terminus region. The N-terminal domain of TFPI-2 is the only inhibitory domain, and it inhibits plasma kallikrein, factor XIa, and plasmin. However, plasma TFPI-2 levels are negligible (≤20 pM) in the context of influencing clotting or fibrinolysis. Here, we report that platelets contain significant amounts of TFPI-2 derived from megakaryocytes. We employed RT-PCR, Western blotting, immunohistochemistry, and confocal microscopy to determine that platelets, MEG-01 megakaryoblastic cells, and bone marrow megakaryocytes contain TFPI-2. ELISA data reveal that TFPI-2 binds factor V (FV) and partially B-domain-deleted FV (FV-1033) with K(d) ~9 nM and binds FVa with K(d) ~100 nM. Steady state analysis of surface plasmon resonance data reveal that TFPI-2 and TFPI-1 bind FV-1033 with K(d) ~36-48 nM and bind FVa with K(d) ~252-456 nM. Further, TFPI-1 (but not TFPI-1161) competes with TFPI-2 in binding to FV. These data indicate that the C-terminal basic region of TFPI-2 is similar to that of TFPI-1 and plays a role in binding to the FV B-domain acidic region. Using pull-down assays and Western blots, we show that TFPI-2 is associated with platelet FV/FVa. TFPI-2 (~7 nM) in plasma of women at the onset of labor is also, in part, associated with FV. Importantly, TFPI-2 in platelets and in plasma of pregnant women inhibits FXIa and tissue-type plasminogen activator-induced clot fibrinolysis. In conclusion, TFPI-2 in platelets from normal or pregnant subjects and in plasma from pregnant women binds FV/Va and regulates intrinsic coagulation and fibrinolysis.",2014,"['Vadivel, Kanagasabai', 'Ponnuraj, Sathya-Moorthy', 'Kumar, Yogesh', 'Zaiss, Anne K', 'Bunce, Matthew W', 'Camire, Rodney M', 'Wu, Ling', 'Evseenko, Denis', 'Herschman, Harvey R', 'Bajaj, Madhu S', 'Bajaj, S Paul']"
Role of fibrinolysis in sepsis.,"Sepsis, defined as infection-induced systemic inflammatory response syndrome, invariably leads to hemostatic abnormalities ranging from insignificant coagulopathy to disseminated intravascular coagulation (DIC). The inflammation-induced activation of coagulation, the downregulation of physiologic anticoagulant pathways, and impairment of fibrinolysis play a pivotal role in the pathogenesis of microvascular fibrin thrombosis and multiple organ dysfunction syndrome (MODS) in DIC associated with sepsis. The balance between tissue plasminogen activator and plasminogen activator inhibitor-1 mainly regulates fibrinolytic activity. Thrombin-activatable fibrinolysis inhibitor and neutrophil elastase also modulate fibrinolysis. Dynamic changes in these molecules are deeply involved in the pathomechanisms of the impairment of fibrinolysis, leading to MODS in DIC associated with sepsis. Evidence indicates that physical entrapment of bacteria by fibrin at the site of infection may limit their capacity to disseminate into nearby tissues, organs, and systemic circulation. Under this circumstance, impairment of fibrinolysis has protective role in the host defense. Given the protective and pathologic potential of fibrinolysis during sepsis, therapeutics that control DIC as a systemic syndrome, while maintaining the host defense at the infectious foci, are required for the protection against both the development of MODS and for the host defense mechanisms.",2013,"['Gando', 'Satoshi']"
Infusion of angiotensin II increases fibrinolysis in healthy individuals but not in patients with familial combined hyperlipidemia.,"Impaired fibrinolysis is related to insulin resistance, also a characteristic feature of familial combined hyperlipidemia (FCHL). The renin-angiotensin (Ang) system is upregulated with insulin resistance, and there is crosstalk between Ang II and insulin-signalling pathways. We studied the fibrinolytic effects of a 3-h systemic Ang II infusion in 16 patients with FCHL and 16 controls, and placebo infusion in eight individuals. Baseline plasminogen activator inhibitor-1 (PAI-1) activity, plasmin-antiplasmin complex, insulin resistance and C-reactive protein were higher in patients with FCHL than in controls. PAI-1 activity decreased during Ang II, similar in patients with FCHL and controls, and by placebo. Plasmin-antiplasmin complex was unaffected by Ang II in FCHL but increased in controls. Patients with FCHL show signs of insulin resistance, low-grade inflammation and impaired fibrinolysis. Ang II enhances fibrinolysis in controls but not in patients with FCHL, suggesting that patients with FCHL are not capable of increasing tissue plasminogen activator activity in response to Ang II. Ang II has no short-term effects on PAI-1 activity.",2016,"['Ekholm, Mikael', 'Kahan, Thomas', 'Jörneskog, Gun', 'Bröijersén, Anders', 'Wallén, N Håkan']"
Fibrinolysis and the control of blood coagulation.,"Fibrin plays an essential role in hemostasis as both the primary product of the coagulation cascade and the ultimate substrate for fibrinolysis. Fibrinolysis efficiency is greatly influenced by clot structure, fibrinogen isoforms and polymorphisms, the rate of thrombin generation, the reactivity of thrombus-associated cells such as platelets, and the overall biochemical environment. Regulation of the fibrinolytic system, like that of the coagulation cascade, is accomplished by a wide array of cofactors, receptors, and inhibitors. Fibrinolytic activity can be generated either on the surface of a fibrin-containing thrombus, or on cells that express profibrinolytic receptors. In a widening spectrum of clinical disorders, acquired and congenital defects in fibrinolysis contribute to disease morbidity, and new assays of global fibrinolysis now have potential predictive value in multiple clinical settings. Here, we summarize the basic elements of the fibrinolytic system, points of interaction with the coagulation pathway, and some recent clinical advances.",2015,"['Chapin, John C', 'Hajjar, Katherine A']"
Fibrinolysis and proliferative endarteritis: two related processes in chronic infections? The model of the blood-borne pathogen Dirofilaria immitis.,"The interaction between blood-borne pathogens and fibrinolysis is one of the most important mechanisms that mediate invasion and the establishment of infectious agents in their hosts. However, overproduction of plasmin (final product of the route) has been related in other contexts to proliferation and migration of the arterial wall cells and degradation of the extracellular matrix. We have recently identified fibrinolysis-activating antigens from Dirofilaria immitis, a blood-borne parasite whose key pathological event (proliferative endarteritis) is produced by similar mechanisms to those indicated above. The objective of this work is to study how two of this antigens [actin (ACT) and fructose-bisphosphate aldolase (FBAL)] highly conserved in pathogens, activate fibrinolysis and to establish a relationship between this activation and the development of proliferative endarteritis during cardiopulmonary dirofilariasis. We demonstrate that both proteins bind plasminogen, enhance plasmin generation, stimulate the expression of the fibrinolytic activators tPA and uPA in endothelial cell cultures and are located on the surface of the worm in contact with the host's blood. ELISA, western blot and immunofluorescence techniques were employed for this purpose. Additionally, the implication of lysine residues in this interaction was analyzed by bioinformatics. The involvement of plasmin generated by the ACT/FBAL and plasminogen binding in cell proliferation and migration, and degradation of the extracellular matrix were shown in an ""in vitro"" model of endothelial and smooth muscle cells in culture. The obtained results indicate that ACT and FBAL from D. immitis activate fibrinolysis, which could be used by the parasite like a survival mechanism to avoid the clot formation. However, long-term overproduction of plasmin can trigger pathological events similar to those described in the emergence of proliferative endarteritis. Due to the high degree of evolutionary conservation of these antigens, similar processes may occur in other blood-borne pathogens.",2015,"['González-Miguel, Javier', 'Morchón, Rodrigo', 'Siles-Lucas, Mar', 'Simón, Fernando']"
Simultaneous measurement of thrombin and plasmin generation to assess the interplay between coagulation and fibrinolysis.,"Normal haemostasis is maintained by a controlled balance between coagulation and fibrinolysis, involving thrombin and plasmin the respective key enzymes. Simultaneous evaluation of both enzymes facilitates, therefore, an overall understanding of normal and pathological haemostasis. Combined thrombin and plasmin generation (T/P-G) assays have been recently described, and we have adapted the technique to investigate the interplay between coagulation and fibrinolysis in patients with various haemostatic disorders. Our modified T/P-G was initiated by the addition of a mixture of optimised lower concentrations of tissue factor and tissue-type plasminogen activator. Thrombin generation (TG) and plasmin generation (PG) were monitored simultaneously using individual fluorescent substrates in separate microtitre wells. The relationship between coagulation and fibrinolysis was demonstrated by analysing the effects of thrombin inhibitors, activated protein C and thrombomodulin. The most evident impairments in TG were observed with plasma samples deficient of coagulation factors participating in the prothrombinase complex. Defects in PG were observed with deficiencies of factor (F)V, FX, fibrinogen, and plasminogen. TG appeared to be a prerequisite for the initiation of PG, and overall PG was governed by fibrinogen concentration. TG in patients with haemophilia A correlated with levels of FVIII activity, but there was no significant relationship between PG and FVIII:C, confirming that the abnormal haemostasis in haemophilia A results in a severe imbalance between coagulation and fibrinolysis. The findings demonstrate that global haemostasis depends on a sensitive balance between coagulation and fibrinolysis, and that the modified T/P-G assay could provide an enhanced understanding of haemorrhage and thrombosis in clinical practice.",2013,"['Matsumoto, Tomoko', 'Nogami, Keiji', 'Shima, Midori']"
"Prothrombotic state and impaired fibrinolysis in bullous pemphigoid, the most frequent autoimmune blistering disease.","Bullous pemphigoid (BP) is a potentially life-threatening autoimmune blistering disease that is burdened with an increased risk of cardiovascular events. In BP, there is an interplay between inflammation and coagulation both locally, which contributes to skin damage, and systemically, which leads to a prothrombotic state. Fibrinolysis is an important defence mechanism against thrombosis, but has only been studied locally in BP and no systemic data are available. The aim of this observational study was to evaluate systemic fibrinolysis and coagulation activation in patients with BP. We measured parameters of fibrinolysis and coagulation by immunoenzymatic methods in plasma from 20 patients with BP in an active phase and during remission after corticosteroid treatment. The controls were 20 age- and sex-matched healthy subjects. Plasma levels of plasminogen activator inhibitor type 1 (PAI-1) antigen, PAI-1 activity and tissue plasminogen activator (t-PA) antigen were significantly higher in the BP patients with active disease than in healthy controls (P = 0·0001 for all), as were the plasma levels of the fibrin fragment d-dimer and prothrombin fragment F1+2 (P = 0·0001 for both). During remission after treatment, levels of PAI-1 antigen and PAI-1 activity decreased significantly (P = 0·008 and P = 0·006, respectively), and there was also a significant decrease in plasma levels of d-dimer (P = 0·0001) and F1+2 (P = 0·0001). Fibrinolysis is inhibited in patients with active BP, due mainly to an increase in plasma levels of PAI-1. Corticosteroids not only induce the regression of BP lesions, but also reduce the inhibition of fibrinolysis, which may contribute to decreasing thrombotic risk.",2013,"['Marzano, A V', 'Tedeschi, A', 'Polloni, I', 'Crosti, C', 'Cugno, M']"
Activity of thrombin-activatable fibrinolysis inhibitor in the plasma of patients with abdominal aortic aneurysm.,"Patients with abdominal aortic aneurysm (AAA) experience impaired balance between fibrinolysis and coagulation, manifested by increased prothrombotic tendency and intensified inflammatory processes. The aim of this study was to evaluate the TAFI activity level (thrombin activatable fibrinolysis inhibitor) in the plasma of AAA patients. Plasma levels of PAI-1 (plasminogen activator inhibitor type 1), urokinase-type plasminogen activator and uPAR (urokinase-type plasminogen activator receptor) were measured as markers of fibrinolytic activity. The study showed that the activity of the thrombin-activatable fibrinolysis inhibitor in the plasma of AAA patients was significantly lower than in the plasma of the control individuals (64.6 ± 10.1 vs. 54.2 ± 10.9%, P < 0.0001). TAFI activity positively correlated with the white blood cell count (r = 0.486, P < 0.005). The uPAR concentration in the AAA patients was statistically significantly higher than in the control group and positively correlated with TAFI activity (r = 0.409, P = 0.02). The levels of PAI-1 and D-dimers (fibrin fragments) were significantly higher in patients with AAA than in the control group (44.3 ± 17.5 vs. 21.7 ± 8.7 ng/ml and 1869.6 ± 1490.1 vs. 181.5 ± 188.6 ng/ml, respectively). Lowered activity of the fibrinolysis inhibitor TAFI may heighten the blood fibrinolytic potential in AAA patients and contribute to the development of comorbidities. Therefore, TAFI participation in AAA pathogenesis cannot be excluded.",2014,"['Dubis, Joanna', 'Zuk, Natalia', 'Grendziak, Ryszard', 'Zapotoczny, Norbert', 'Pfanhauser, Monika', 'Witkiewicz, Wojciech']"
Fibrinolysis in normal vitreous liquid.,"Plasmin is the key enzyme of fibrinolysis. Plasmin-alpha2-antiplasmin (PAP) complexes are biomarkers of fibrinolysis activation. The purpose of our investigation was to evaluate the activity of fibrinolysis in normal human eyes, that is in eyes without blood-retina barrier breakdown (BRB), which has not been investigated so far. Twenty-two vitreal samples were harvested at the beginning of a standard 23-gauge three-port pars plana vitrectomy for macular pucker removal, macular hole closure or vitreal floater removal from the central vitreous body. These samples were immediately stabilized with human albumin (2.5% final conc.) and arginine (1.25 mmol/l final conc.) and subsequently frozen. Plasminogen was functionally determined in an ultra-sensitive pNA reaction after activation with streptokinase (100% = functional plasminogen in pooled normal citrated plasma). PAP concentrations were measured by enzyme immune assay (EIA). Intravitreal functional plasminogen exhibited to be 1 ± 0.65% (range: 0.2-2.49%). PAP concentrations ranged at levels of 14 ± 9ng/ml (range: 2-33 ng/ml). Pearson's correlation quotient between functional plasminogen and PAP revealed to be r equal to -0.27 (P = 0.221). No adverse events or serious side effects occurred. Sampling vitreous fluid at the beginning of a standard 23-gauge three-port pars plana vitrectomy is a well tolerated procedure. A strict stabilization procedure for extracted vitreous specimen is necessary to obtain activities and concentrations that are close to the true intraocular value. There is a basal intraocular fibrinolysis, a possible target for intravitreal pharmacological therapy.",2014,"['Bertelmann, Thomas', 'Stief, Thomas', 'Bölöni, Reka', 'Schulze, Stephan', 'Wenner, Yaroslava', 'Sekundo, Walter', 'Mennel, Stefan']"
Elevated thrombin activatable fibrinolysis inhibitor levels in women with polycystic ovary syndrome.,"The aim of the present study was to evaluate plasma concentrations of thrombin activatable fibrinolysis inhibitor (TAFI) in relation with hormonal, metabolic, and hemostatic profile in patients with and without polycystic ovary syndrome (PCOS). A total of 38 women with PCOS and 37 age and body mass index (BMI) matched controls were eligible for the study. Hirsutism scores, hormonal, metabolic, and hemostatic profile as well as TAFI levels were evaluated in each subject. Women with PCOS exhibited higher plasma concentrations of TAFI levels than controls (107.42 ± 34.77% versus 91.86 ± 23.88%, p = 0.027). TAFI levels were significantly correlated positively with BMI, fasting insulin levels, modified Ferriman Gallwey scores and Homeostasis Model Assessment (HOMA) index, systolic blood pressure, and waist and hip circumferences, whereas negatively correlated with activated partial thromboplastin time (p < 0.05). However, after adjustment for all possible confounding factors, none of the parameters was significantly deterministic on TAFI levels.",2015,"['Güldaş, Metin', 'Altinkaya, Sündüz Özlem', 'Nergiz, Sümeyra', 'Demircan-Sezer, Selda', 'Yüksel, Hasan']"
Coagulation and fibrinolysis activation after single-incision versus standard laparoscopic cholecystectomy: a single-center prospective case-controlled pilot study.,"Laparoscopic cholecystectomy is associated with attenuated acute-phase response and hypercoagulable state compared with the open procedure. Single-incision laparoscopic cholecystectomy is a new technique aiming to minimize the invasiveness of the procedure. By comparing the degree of coagulation and fibrinolysis activation after conventional multiport (CLC) and single-incision (SILC) laparoscopic cholecystectomy, we aimed to determine whether the reduced incision size induces a lower thrombophilic tendency. Thirty-two adult patients with noncomplicated symptomatic cholelithiasis were nonrandomly assigned to CLC or SILC. Prothrombin fragment 1 + 2 (F1 + 2), thrombin-antithrombin complexes (TAT), D-dimers, fibrinogen, and von Willebrand factor levels were measured at baseline, at 1st, and 24th hour, postoperatively. Twenty-six patients were finally included in the study. Fifteen patients underwent CLC (male/female: 5/10) and 11 underwent SILC (male/female: 1/10). There were no perioperative complications. An almost similar postoperative pattern and degree of activation of coagulation and fibrinolysis pathways was noted in both groups. No statistically significant differences were found between SILC and CLC for F1 + 2, TAT, D-dimers, fibrinogen, and von Willebrand factor levels, duration of surgery, length of hospital stay, and postoperative morbidity. A similar pattern and extent of coagulation and fibrinolysis activation is present in SILC and CLC, and therefore there is no difference in tendency for thrombosis. Thromboembolic prophylaxis should be considered in SILC as recommended for CLC, pharmacologic or mechanical, considering the hemorrhagic risk and the presence of additional thromboembolism risk factors. SILC appears to be a safe, feasible technique that can be recommended for its potential advantages in cosmesis and reduced incisional pain.",2014,"['Zezos, Petros', 'Christoforidou, Anna', 'Kouklakis, Georgios', 'Tsalikidis, Christos', 'Dimakis, Constantinos', 'Laftsidis, Prodromos', 'Virgiliou, Andriana', 'Simopoulos, Constantinos', 'Pitiakoudis, Michail']"
Insights into thrombin activatable fibrinolysis inhibitor function and regulation.,"Fibrinolysis is initiated when the zymogen plasminogen is converted to plasmin via the action of plasminogen activators. Proteolytic cleavage of fibrin by plasmin generates C-terminal lysine residues capable of binding both plasminogen and the plasminogen activator, thereby stimulating plasminogen activator-mediated plasminogen activation and propagating fibrinolysis. This positive feedback mechanism is regulated by activated thrombin activatable fibrinolysis inhibitor (TAFIa), which cleaves C-terminal lysine residues from the fibrin surface, thereby decreasing its cofactor activity. TAFI can be activated by thrombin alone, but the rate of activation is accelerated when in complex with thrombomodulin. Plasmin is also known to activate TAFI. TAFIa has no known physiologic inhibitors and consequently, its primary regulatory mechanism involves its intrinsic thermal instability. The rate of TAFI activation and stability of the active form, TAFIa, function in maintaining its concentration above the threshold value required to down-regulate fibrinolysis. Although all methods to quantify TAFI or TAFIa have their limitations, epidemiologic studies have indicated that elevated TAFI levels are correlated with an increased risk of venous thrombosis. Major efforts have been made to develop TAFI inhibitors that can either directly interfere with TAFIa activity or impair its activation. However, the anti-inflammatory properties of TAFIa might complicate the development and application of a TAFIa inhibitor that aims to increase the efficiency of thrombolytic therapy.",2013,"['Foley, J H', 'Kim, P Y', 'Mutch, N J', 'Gils, A']"
"Intra-myocardial hemorrhage in STEMI reperfusion: An alternative explanation for failures from ""augmented"" fibrinolysis regimes and fibrinolysis-facilitated PCI?",N/A,2015,"['Wong', 'Cheuk-Kit']"
Estriol-induced fibrinolysis due to the activation of plasminogen to plasmin by nitric oxide synthesis in platelets.,"Estriol, an oestrogen, at 0.6 nmol/l was reported to inhibit ADP-induced platelet aggregation through nitric oxide synthesis. As nitric oxide has been reported to cause fibrinolysis due to the activation of plasminogen to plasmin, the role of estriol as a fibrinolytic agent was investigated. Also, the mechanism of estriol-induced nitric oxide synthesis in anucleated platelets was investigated. The estriol-induced lysis of platelet-rich plasma (PRP) clot was determined by photography of the clot lysis and by the assay of fibrin degradation products in the lysate and was obtained by SDS-PAGE. Nitric oxide was determined by methemoglobin method. The platelet membrane protein was isolated from the platelets by using Triton X-100 (0.05% v/v). The binding of estriol to the protein was determined by Scatchard plot by using an ELISA for estriol. Estriol at 0.6 nmol/l was found to lyse the clotted PRP due to fibrinolysis that produced fibrin degradation products in the lysate. The amino acid analysis of the platelet membrane protein, which resembles with nitric oxide synthase (NOS) activity, was activated nearly 10-fold over the control in the presence of estriol and was identified to be a human serum albumin precursor (Mr. 69 kDa) that binds to estriol with Kd1 of 6.0 × 10 mol/l and 39 ± 2 molecules of estriol bound the NOS molecule. The estriol-induced nitric oxide is capable of inducing fibrinolysis of the clotted PRP. The binding of estriol to platelet membrane NOS activated the enzyme in the absence of DNA in the platelet.",2015,"['Jana, Pradipta', 'Maiti, Smarajit', 'Kahn, Nighat N', 'Sinha, Asru K']"
