title,abstract,date,authors,link,eid
The potential role of platelet PAI-1 in t-PA mediated clot lysis of platelet rich plasma,"AbstractThe potential role of platelets in platelet rich plasma clot lysis induced by tissue plasminogen activator (t-PA) was investigated. At the various concentrations of both single chain t-PA (sct-PA) and two chain t-PA (tct-PA) (1.5nM, 3nM, and 6nM), we compared the t-PA mediated lysis time of platelet rich plasma clot (PRP-clot) with that of platelet poor plasma clot (PPP-clot). At the concentrations ranged from 1.5 to 6 nM of both types of t-PA, the clot lysis time of PRP-clot was longer than that of PPP-clot. This elongation was more significant in the tct-PA induced clot lysis than that in the sct-PA induced clot lysis. At the concentration of 3nM of tct-PA, the lysis time of PRP-clot was longer by a factor of 30% in comparison with that of PPP-clot. When the release and the aggregation of platelets were blocked by prostaglandin E1 (PGE1) and theophylline in this experiment, the lysis time of PRP-clot was essentially the same as that of PPP-clot. We then measured the antigen levels of total PAI-1 and t-PA-PAI-1 complex in the lyzed solutions of PRP-clot and PPP-clot to analyse the possible effect of plasminogen activator inhibitor-1 (PAI-1) present in platelets. Most of PAI-1 in a PPP-clot lyzed sample existed as t-PA-PAI-1 complex. In the lyzed solution of PRP-clot, however, the antigen levels of both total PAI-1 and t-PA-PAI-1 complex were significantly higher than those in PPP-clot, and larger amounts of PAI-1 existed as free PAI-1 which possesses activity. These data suggest that at least certain amounts of PAI-1 in platelets exist as an active form and inhibits t-PA activity resulting in the prolongation of the clot lysis time. Activation of platelets, therefore, seems to play an important role in the platelet rich plasma clot lysis induced by t-PA.",15 August 1993,"{'author': [{'given-name': 'K.', '@_fa': 'true', 'surname': 'Serizawa'}, {'given-name': 'T.', '@_fa': 'true', 'surname': 'Urano'}, {'given-name': 'Y.', '@_fa': 'true', 'surname': 'Kozima'}, {'given-name': 'Y.', '@_fa': 'true', 'surname': 'Takada'}, {'given-name': 'A.', '@_fa': 'true', 'surname': 'Takada'}]}",http://api.elsevier.com/content/article/pii/004938489390198W,1-s2.0-004938489390198W
43 Resistance to Clot Lysis in Patients With Submassive Pulmonary Embolism,,October 2014,"{'author': [{'given-name': 'W.B.', '@_fa': 'true', 'surname': 'Stubblefield'}, {'given-name': 'N.J.', '@_fa': 'true', 'surname': 'Alves'}, {'given-name': 'J.A.', '@_fa': 'true', 'surname': 'Kline'}]}",http://api.elsevier.com/content/article/pii/S0196064414006751,1-s2.0-S0196064414006751
Euglobulin clot lysis induced by tissue-type plasminogen activator is reduced in subjects with increased levels of lipoprotein(a),"AbstractSeveral reports have evaluated the in vitro effect of lipoprotein(a) [Lp(a)] levels on the fibrinolytic system, suggesting that high Lp(a) levels may inhibit fibrinolysis by competing for plasminogen binding in different systems. We have studied plasminogen activation induced by tissue-type plasminogen activator (t-PA), as well as other fibrinolytic parameters, in 25 subjects with Lp(a) levels &gt; 30 mg/dl and the results were compared with those found in 23 subjects with Lp(a) &lt; 30 mg/dl. Both groups were similar in age, sex distribution, living habits and lipid pattern. Plasminogen activation, when measured by t-PA-induced euglobulin clot lysis, was significantly decreased in the group with elevated Lp(a) levels (lysis time, 16.7±3.3 min) compared with the group with low Lp(a) levels (11.8±2.0 min), although 8 of the 25 subjects with high Lp(a) levels showed plasminogen activation within the range of the control group. A positive significant correlation between Lp(a) levels and t-PA-induced euglobulin clot lysis time was found. No statistical differences were demonstrated between groups for the other fibrinolytic parameters studied. Addition of purified Lp(a) to the euglobulin fraction or to plasma resulted in a decrease in euglobulin clot lysis. The present study shows that t-PA induced plasminogen activation is decreased in individuals with high circulating levels of Lp(a) supporting the hypothesis that Lp(a) may interfere with the physiological functions of plasminogen.",1 June 1992,"{'author': [{'given-name': 'Justo', '@_fa': 'true', 'surname': 'Aznar'}, {'given-name': 'Amparo', '@_fa': 'true', 'surname': 'Estellés'}, {'given-name': 'Miguel', '@_fa': 'true', 'surname': 'Bretó'}, {'given-name': 'Francisco', '@_fa': 'true', 'surname': 'Espana'}, {'given-name': 'Trinidad', '@_fa': 'true', 'surname': 'Alés'}]}",http://api.elsevier.com/content/article/pii/004938489290311W,1-s2.0-004938489290311W
C1-inhibitor efficiently delays clot development in normal human whole blood and inhibits Escherichia coli-induced coagulation measured by thromboelastometry,"AbstractIntroductionC1-inhibitor (C1-INH), a serine protease inhibitor in plasma plays a central role in the cross-talk among the complement, coagulation, fibrinolytic and kallikrein-kinin systems. However, previous reports indicate thrombotic risks in children following supraphysiological dosing with C1-INH. Objective: To investigate the role of supraphysiological C1-INH concentrations in clot development with and without addition of Escherichia coli (E. coli) in fresh human whole blood using thromboelastometry.Materials and methodsBlood was collected in citrate tubes, and C1-INH (3.0 to 47.6μM) or human serum albumin (HSA) was added as a control. Activated partial thromboplastin time (aPTT) was analysed in the plasma. The analyses non-activated thromboelastometry (NATEM), extrinsic (EXTEM) or intrinsic thromboelastometry (INTEM) were performed using rotational thromboelastometry.ResultsC1-INH increased aPTT 1.8-fold (p&lt; 0.05), whereas HSA had no effect. C1-INH increased NATEM clotting time (CT) from 789s to 2025 s (p&lt; 0.05) in a dose-dependent manner. C1-INH reduced the NATEM alpha angle from 47 to 28° (p&lt;0.05) and increased the NATEM clot formation time from 261s to 595s (p&lt; 0.05). E. coli significantly reduced the NATEM CT after 120min of incubation. C1-INH prevented E. coli-induced activation (p&lt; 0.05). C1-INH significantly increased the INTEM CT (p&lt; 0.05), but had no effect on EXTEM CT. C1-INH (47.6μM) significantly reduced fibrinolysis measured as NATEM and EXTEM lysis indices LI60.ConclusionsSupraphysiological C1-INH concentrations have dose-dependent anticoagulant effects in human whole blood in vitro. At very high levels C1-INH also inhibits fibrinolysis.",July 2016,"{'author': [{'given-name': 'A.', '@_fa': 'true', 'surname': 'Landsem'}, {'given-name': 'H.', '@_fa': 'true', 'surname': 'Fure'}, {'given-name': 'T.E.', '@_fa': 'true', 'surname': 'Mollnes'}, {'given-name': 'E.W.', '@_fa': 'true', 'surname': 'Nielsen'}, {'given-name': 'O.L.', '@_fa': 'true', 'surname': 'Brekke'}]}",http://api.elsevier.com/content/article/pii/S0049384816303267,1-s2.0-S0049384816303267
"Lysine-PEG-modified polyurethane as a fibrinolytic surface: Effect of PEG chain length on protein interactions, platelet interactions and clot lysis","AbstractFibrinolytic polyurethane surfaces were prepared by conjugating lysine to the distal terminus of surface-grafted poly(ethylene glycol) (PEG). Conjugation was through the α-amino group leaving the ε-amino group free. Lysine in this form is expected to adsorb both plasminogen and t-PA specifically from blood. It was shown in previous work that the PEG spacer, while effectively resisting nonspecific protein adsorption, was a deterrent to the specific binding of plasminogen. In the present work, the effects of PEG spacer chain length on the balance of nonspecific and specific protein binding were investigated. PEG–lysine (PEG-Lys) surfaces were prepared using PEGs of different molecular weight (PEG300 and PEG1000). The lysine-derivatized surfaces with either PEG300 or PEG1000 as spacer showed good resistance to fibrinogen in buffer. The PEG300-Lys surface adsorbed plasminogen from plasma more rapidly than the PEG1000-Lys surface. The PEG300-Lys was also more effective in lysing fibrin formed on the surface. These results suggest that the optimum spacer length for protein resistance and plasminogen binding is relatively short. Immunoblots of proteins eluted after plasma contact confirmed that the PEG–lysine surface adsorbed plasminogen while resisting most of the other plasma proteins. The hemocompatibility of the optimized PEG–lysine surface was further assessed in whole blood experiments in which fibrinogen adsorption and platelet adhesion were measured simultaneously. Platelet adhesion was shown to be strongly correlated with fibrinogen adsorption. Platelet adhesion was very low on the PEG-containing surfaces and neither surface-bound lysine nor adsorbed plasminogen promoted platelet adhesion.",July 2009,"{'author': [{'given-name': 'Dan', '@_fa': 'true', 'surname': 'Li'}, {'given-name': 'Hong', '@_fa': 'true', 'surname': 'Chen'}, {'given-name': 'W.', '@_fa': 'true', 'surname': 'Glenn McClung'}, {'given-name': 'John L.', '@_fa': 'true', 'surname': 'Brash'}]}",http://api.elsevier.com/content/article/pii/S1742706109000981,1-s2.0-S1742706109000981
Correlation of blood clot lysis with tissue t-PA activity,N/A,1992,"{'author': [{'given-name': 'J.W.C.M.', '@_fa': 'true', 'surname': 'Jansen'}, {'given-name': 'J.J.J.', '@_fa': 'true', 'surname': 'van Giezen'}, {'given-name': 'G.H.', '@_fa': 'true', 'surname': 'Dreteler'}]}",http://api.elsevier.com/content/article/pii/026894999290030L,1-s2.0-026894999290030L
A modified quantitative whole blood clot lysis method for general laboratory analysis of fibrinolysis,"AbstractBecause fibrinolysis is now recognized as an important factor in hypercoagulable states, we have developed and characterized an easily performed, rapid, and quantitative screening test that assesses a patient's fibrinolytic activity. This modification of the dilute whole blood clotting time (DWBCT) counts the number of intact erythrocytes released from the clot formed in samples obtained before and after the application of a venous occlusion cuff. Samples were corrected for the plasma volume changes that occurred during venous occlusion. This test was performed on nine healthy volunteers. Specimens were diluted 1:1 with PBS, rapidly clotted with thrombin and incubated at 37 C. Starting thirty minutes after the thrombin was added and then at twenty minute intervals until 110 minutes, the number of RBCs released from the clot were counted using a Coulter S Plus counter. There were consistently more RBCs released at each time period after venous occlusion (p&lt;0.001). Aliquots were also obtained for measuring PAI activity and TPA levels. PAI activity was lower post-cuff at every point (p&lt;0.001). TPA level was higher at every point (p&lt;0.001) post-cuff. The addition of exogenous TPA, activated protein C, or anti-PAI antibodies increased the amount of clot lysis; while the addition of anti-TPA antibodies and EACA each prevented the post-cuff increase. Unlike the euglobulin lysis time (ELT) this modified DWBCT (mDWBCT) measures the patients intact fibrinolytic system, including PAI and erythrocytes, in a quantitative fashion. Unlike either the ELT or the DWBCT the mDWBCT can be performed within two hours, so results are rapidly available for clinical decisions. These studies have demonstrated an easily performed, inexpensive, quantitative screening test of a patient's overall fibrinolytic system that reacts appropriately to pharmacologic manipulations.",1 July 1990,"{'author': [{'given-name': 'Mark B.', '@_fa': 'true', 'surname': 'Kahn'}, {'given-name': 'Sharon', '@_fa': 'true', 'surname': 'Palmer'}, {'given-name': 'Richard A.', '@_fa': 'true', 'surname': 'Marlar'}, {'given-name': 'Louis', '@_fa': 'true', 'surname': 'Fink'}]}",http://api.elsevier.com/content/article/pii/004938489090282H,1-s2.0-004938489090282H
Reduced plasma fibrin clot permeability and susceptibility to fibrinolysis are associated with increased intima-media thickness in patients with primary antiphospholipid syndrome,"AbstractIntroductionFormation of denser fibrin networks displaying impaired lysability has been reported in subjects at an increased risk of atherosclerosis. Given recent data on prothrombotic fibrin clot phenotype reported in patients with antiphospholipid syndrome (APS), we tested the hypothesis that altered fibrin clot properties are associated with increased intima-media thickness (IMT) observed in PAPS.Materials and methodsWe studied 30 consecutive patients with PAPS and 30 controls matched for age, sex and the type of previous thromboembolism. We assessed plasma fibrin clot permeability (Ks) and clot lysis time (CLT) with their potential determinants. The IMT was measured in 3 segments of the carotid arteries.ResultsPatients with APS had 15.2% lower Ks (p=0.002) and 9.7% prolonged CLT (p=0.039) compared with controls. The IMT in the APS group was greater in the common carotid artery (5.7%; p=0.002), at the bifurcation (17.46%; p&lt;0.001), and the internal artery (9.26%; p=0.015). Patients with triple positivity in the antiphospholipid antibody profile (n=9; 30%) had lower Ks and greater IMT (both, p&lt;0.05), compared with those with single positivity (n=13; 43.3%). Multivariate analysis adjusted for potential confounders showed that in APS patients, oxidized low-density lipoproteins (p=0.019) were the only independent predictor of Ks, while thrombin activatable fibrinolysis inhibitor activity (p&lt;0.001) predicted CLT. Plasminogen activator inhibitor-1 (PAI-1) was found to be the independent predictor of the IMT in the common carotid artery (p=0.004), and in the internal carotid artery (p&lt;0.001).ConclusionsReduced Ks and susceptibility to lysis are associated with greater IMT in PAPS, which might contribute to the early atherosclerosis in this disease.",November 2014,"{'author': [{'given-name': 'Michal', '@_fa': 'true', 'surname': 'Asztabski'}, {'given-name': 'Ewa', '@_fa': 'true', 'surname': 'Wypasek'}, {'given-name': 'Michał', '@_fa': 'true', 'surname': 'Ząbczyk'}, {'given-name': 'Anetta', '@_fa': 'true', 'surname': 'Undas'}]}",http://api.elsevier.com/content/article/pii/S0049384814004435,1-s2.0-S0049384814004435
CVD risk factors are related to plasma fibrin clot properties independent of total and or γ’ fibrinogen concentration,"AbstractIntroductionCardiovascular disease (CVD) risk factors are associated with total fibrinogen concentration and/or altered clot structure. It is however, unclear whether such associations with clot structure are ascribed to fibrinogen concentration or other independent mechanisms. We aimed to determine whether CVD risk factors associated with increased total and/or γ’ fibrinogen concentration, were also associated with altered fibrin clot properties and secondly whether such associations were due to the fibrinogen concentration or through independent associations.Materials and methodsIn a plasma setting CVD risk factors (including total and γ’ fibrinogen concentration) were cross-sectionally analysed in 2010 apparently healthy black South African participants. Kinetics of clot formation (lag time, slope and maximum absorbance) as well as clot lysis times were calculated from turbidity curves.ResultsOf the measured CVD risk factors age, metabolic syndrome, C-reactive protein (CRP), high density lipoprotein (HDL)-cholesterol and homocysteine were significantly associated with altered fibrin clot properties after adjustment for total and or γ’ fibrinogen concentration. Aging was associated with thicker fibres (p=0.004) while both metabolic syndrome and low HDL-cholesterol levels were associated with lower rates of lateral aggregation (slope), (p=0.0004 and p=0.0009), and the formation of thinner fibres (p=0.007 and p=0.0004). Elevated CRP was associated with increased rates of lateral aggregation (p=0.002) and consequently thicker fibres (p&lt;0.0001). Hyperhomocysteinemia was associated with increased rates of lateral aggregation (p=0.0007) without affecting fibre thickness.ConclusionFinal clot structure may contribute to increased CVD risk in vivo through associations with other CVD risk factors independent from total or γ’ fibrinogen concentration.",November 2014,"{'author': [{'given-name': 'Retha C.M.', '@_fa': 'true', 'surname': 'Kotzé'}, {'given-name': 'Robert A.S.', '@_fa': 'true', 'surname': 'Ariëns'}, {'given-name': 'Zelda', '@_fa': 'true', 'surname': 'de Lange'}, {'given-name': 'Marlien', '@_fa': 'true', 'surname': 'Pieters'}]}",http://api.elsevier.com/content/article/pii/S004938481400454X,1-s2.0-S004938481400454X
"A model for the formation, growth, and lysis of clots in quiescent plasma. A comparison between the effects of antithrombin III deficiency and protein C deficiency","AbstractA mathematical model comprised of 23 reaction–diffusion equations is used to simulate the biochemical changes and transport of various reactants involved in coagulation and fibrinolysis in quiescent plasma. The growth and lysis of a thrombus, as portrayed by the model equations, is governed by boundary conditions that include the surface concentration of TF–VIIa, the generation of XIa by contact activation (in vitro), and the secretion of tPA due to endothelial activation. We apply the model to two clinically relevant hypercoagulable states, caused by deficiency of either antithrombin III or protein C. These predictions are compared with published experimental data which validate the utility of the developed model under the special case of static conditions. The incorporation of varying hemodynamic conditions in to the current fluid static model remains to be performed.",21 August 2008,"{'author': [{'given-name': 'M.', '@_fa': 'true', 'surname': 'Anand'}, {'given-name': 'K.', '@_fa': 'true', 'surname': 'Rajagopal'}, {'given-name': 'K.R.', '@_fa': 'true', 'surname': 'Rajagopal'}]}",http://api.elsevier.com/content/article/pii/S002251930800180X,1-s2.0-S002251930800180X
Reduced clot permeability and susceptibility to lysis in patients with acute coronary syndrome: Effects of inflammation and oxidative stress,"AbstractBackgroundStable angina is associated with unfavorable fibrin structure/function. It is not known how acute coronary syndromes (ACS) affect fibrin architecture.ObjectiveWe investigated fibrin clot properties and their determinants in ACS patients.Patients and methodsClot permeability, turbidity and fibrinolysis were assessed in 40 patients with ACS versus 40 controls with stable angina matched for age, sex, and risk factors.ResultsPatients with ACS had lower clot permeability (p=0.001), faster fibrin polymerization (p=0.008), and prolonged fibrinolysis time (p&lt;0.0001) than controls. C-reactive protein (CRP) and 8-epi-prostaglandin F2α, a marker of oxidative stress, were the only independent predictors of clot permeability (R2=−0.74; p&lt;0.0001 and R2=−0.65; p&lt;0.0001, respectively) and fibrinolysis time in ACS patients (R2=0.60; p&lt;0.0001 and R2=0.59; p=0.0002, respectively). In angina patients, fibrinogen and CRP predicted permeability (R2=−0.71; p&lt;0.0001 and R2=−0.62; p&lt;0.0001), and D-dimer predicted lysis time (R2=0.54; p=0.0005). In regression analysis models incorporating all patients, the only independent predictor of all clot variables was being an ACS patient (R2 0.51 to 0.85; p&lt;0.001).ConclusionsThis first study of clot properties in patients during an ACS demonstrated that compared with stable angina patients, their clots are composed of dense networks that are more resistant to lysis and these features are correlated with raised CRP and oxidative stress.",February 2008,"{'author': [{'given-name': 'Anetta', '@_fa': 'true', 'surname': 'Undas'}, {'given-name': 'Konstanty', '@_fa': 'true', 'surname': 'Szułdrzynski'}, {'given-name': 'Ewa', '@_fa': 'true', 'surname': 'Stepien'}, {'given-name': 'Jarosław', '@_fa': 'true', 'surname': 'Zalewski'}, {'given-name': 'Jacek', '@_fa': 'true', 'surname': 'Godlewski'}, {'given-name': 'Wiesława', '@_fa': 'true', 'surname': 'Tracz'}, {'given-name': 'Mieczysław', '@_fa': 'true', 'surname': 'Pasowicz'}, {'given-name': 'Krzysztof', '@_fa': 'true', 'surname': 'Zmudka'}]}",http://api.elsevier.com/content/article/pii/S0021915007003814,1-s2.0-S0021915007003814
Effect of fibrin-targeting on clot lysis with urokinase-type plasminogen activator,"AbstractThe effect of fibrin-targeting of urokinase-type plasminogen activator (u-PA) on its fibrinolytic potency was studied using recombinant fusion proteins of u-PA with the NH2-terminal region of tissue-type plasminogen activator (t-PA/u-PA) and chemical complexes of u-PA with F(ab′)2 fragments of a fibrin specific monoclonal antibody (u-PA/MA-15C5-F(ab′)2). Two chain derivatives of a low Mr variant of u-PA comprising amino acids Leu144-Leu411 (tcu-PA-32k), obtained by cleavage of recombinant single-chain u-PA (rscu-PA-32k) with thrombin (rtcu-PA-32k/T) or plasmin (rtcu-PA-32k/P) were investigated.The plasmin-derived two chain u-PA moieties, rtcu-PA-32k/P, rt-PA/tcu-PA-32k/P and rtcu-PA-32k/MA-15C5-F(ab′)2/P had high specific activities in amidolytic and fibrin plate assays (130,000 and 150,000 IU/mg u-PA, 43,000 and 71,000 IU/mg u-PA and 32,000 and 56,000 IU/mg u-PA respectively). The thrombin-derived two chain u-PA moieties had a very low amidolytic activity, corresponding to ≤ 1 percent of that of their plasmin-derived counterparts. On fibrin plates, however, rtcu-PA-32k/T had a negligible activity, whereas rt-PA/tcu-PA-32k/T and rtcu-PA-32k/MA-15C5-F(ab′)2/T had specific activities of 12,000 and 25,000 IU/mg u-PA respectively. The catalytic efficiency for plasminogen activation of rtcu-PA-32k/MA-15C5-F(ab′)2/T is 4,000-fold lower than that of rtcu-PA-32k/MA-15C5-F(ab')2/P, but its concentration required for 50 percent lysis in 2 hours of a 125I-fibrin labeled plasma clot in human plasma (C50) is only 25-fold higher. The catalytic efficiency of rt-PA/tcu-PA-32k/T is 1,600-fold lower and the C50 100-fold higher than that of rt-PA/tcu-PA-32k/P. The catalytic efficiency and the fibrinolytic potential of rtcu-PA-32k/T are negligible as compared to that of rtcu-PA-32k/P.These observations may be explained by conversion of the thrombin derived two chain u-PA moeities to their plasmin-derived analogues at the fibrin surface. This conversion appears to be most efficient for the antibody conjugate which has a high fibrin-affinity, less efficient for the t-PA/u-PA chimera which has only moderate fibrin-affinity, and negligible for the unconjugated u-PA moiety which has no fibrin-affinity. These findings illustrate the importance of plasmin-mediated positive feedback mechanisms in u-PA mediated clot lysis.",1 February 1990,"{'author': [{'given-name': 'H.R.', '@_fa': 'true', 'surname': 'Lijnen'}, {'given-name': 'M.', '@_fa': 'true', 'surname': 'Dewerchin'}, {'given-name': 'F.', '@_fa': 'true', 'surname': 'De Cock'}, {'given-name': 'D.', '@_fa': 'true', 'surname': 'Collen'}]}",http://api.elsevier.com/content/article/pii/004938489090249C,1-s2.0-004938489090249C
Accelerated thrombus lysis in the blood of plasminogen activator inhibitor deficient mice is inhibited by PAI-1 with a very long half-life,"AbstractPatients with defective plasminogen activator inhibitor protein (PAI-1) or with PAI-1 deficiency can experience hemorrhage as a result of a hyperfibrinolysis. In these patients, a normal thrombus forms, but endogenous lysis is unchecked as tissue plasminogen activator is unopposed. Treatment includes anti-fibrinolytic agents, including oral tranexamic acid. Another treatment option is the administration of PAI-1, but this serpin rapidly inactivates itself. We have developed a mutant plasminogen activator inhibitor with a very long half life (VLHL PAI-1, t1/2&gt;700h). Here we investigate VLHL PAI-1 effects in the blood of PAI-1 deficient mice, as a model of human disease. Using a thrombelastograph, we found that blood clots of PAI-1 knockout mice were lysed much more quickly than wild type mice. Additionally, blood clots had less shear elastic modulus strength than clots of normal animals. VLHL PAI-1 treatment of PAI-1 deficient mice extended or prevented thrombus lysis and increased clot strength in a concentration dependent fashion. These two parameters determine the extent of thrombus growth and regression; thus, further testing is anticipated to confirm the effectiveness of plasminogen activator inhibitor with a very long half life in an in vivo model and we hope that this protein can be effective in human PAI-1 deficiency disorder.",July–August 2009,"{'author': [{'given-name': 'Jerzy', '@_fa': 'true', 'surname': 'Jankun'}, {'given-name': 'Ansari', '@_fa': 'true', 'surname': 'M. Aleem'}, {'given-name': 'Radosław', '@_fa': 'true', 'surname': 'Struniawski'}, {'given-name': 'Wiesława', '@_fa': 'true', 'surname': 'Łysiak-Szydłowska'}, {'given-name': 'Steven', '@_fa': 'true', 'surname': 'H. Selman'}, {'given-name': 'Ewa', '@_fa': 'true', 'surname': 'Skrzypczak-Jankun'}]}",http://api.elsevier.com/content/article/pii/S1734114009701197,1-s2.0-S1734114009701197
Platelet-related fibrinolysis resistance in patients suffering from PV. Impact of clot retraction and isovolemic erythrocytapheresis,"AbstractUsing patients with polycythemia vera (PV) as an experimental model, we evaluated the impact of clot retraction (CR) and architecture of the clot on fibrinolysis. We studied the kinetics of clot retraction and the fibrinolysis rate in whole blood from 48 PV patients and 48 healthy controls. Measurements were performed before and after isovolemic eryhrocytapheresis (ECP). CR was measured by optical method. Clot lysis time (CLT) and maximum clot firmness (MCF) were measured by thromboelastometry in recalcified blood supplemented with t-PA and tissue factor.Compared with healthy controls, CR rate in PV patients was higher (0.0219 vs. 0.0138; p&lt;0.001), the clot volume smaller and MCF elevated (64 vs. 58mm). CR rate correlated with platelet count (r=0.546; p=0.001) but not with erythrocyte concentration (r=0.192; p&gt;0.3). Compared with healthy controls, CLT in PV patients was significantly prolonged (158min vs. 71min). Fibrinolysis rate inversely correlated with CR rate (r=-0.566; p&lt;0.001); MCF (r=-0.704; p&lt;0.001) and platelet count (r=-0.461; p&lt;0.001). As judged by confocal microscope, in comparison to healthy controls, clots formed in blood from PV patients demonstrated booth a distinctly higher degree of crosslinking and possessed thinner fibers. Altered CR, MCF and fibrinolysis speeds were not normalized following the ECP procedure. Tirofiban (a blocker of platelet GPIIb/IIIa receptors), unlike aspirin, normalized abnormal CR and fibrinolysis in blood from PV patients. Collectively, our data indicate that in PV patients, abnormal CR may result in formation of thrombi that are more resistant to fibrinolysis. ECP and aspirin failed to normalize platelet-related fibrinolysis resistance.",July 2014,"{'author': [{'given-name': 'Tomasz', '@_fa': 'true', 'surname': 'Rusak'}, {'given-name': 'Jarosław', '@_fa': 'true', 'surname': 'Piszcz'}, {'given-name': 'Tomasz', '@_fa': 'true', 'surname': 'Misztal'}, {'given-name': 'Justyna', '@_fa': 'true', 'surname': 'Brańska-Januszewska'}, {'given-name': 'Marian', '@_fa': 'true', 'surname': 'Tomasiak'}]}",http://api.elsevier.com/content/article/pii/S0049384814002394,1-s2.0-S0049384814002394
Thrombotic “Ghosts”: Echocardiographic Appearance of Thrombi with Hollow Cores and Implications Regarding Mechanism of Spontaneous Clot Lysis,"We present a case of a patient whose transesophageal echocardiogram revealed multiple thrombi in different stages of central lysis. This produced the appearance of undulating thin outer shells and lucent central cores resembling “ghosts.” Although most thrombi appear to resolve by a lytic process that produces reduction in size from the exterior surface inward, the thrombi illustrated in this case appear to lyse from the interior outward. In this report we discuss the mechanisms of intracardiac clot lysis and speculate that a newly described protein factor, thrombin-mediated inhibition of fibrinolysis, may play a role in formation of hollow thrombi.",December 2006,"{'author': [{'given-name': 'Nimrod', '@_fa': 'true', 'surname': 'Lavi'}, {'given-name': 'Allan', '@_fa': 'true', 'surname': 'Zelinger'}, {'given-name': 'Marc', '@_fa': 'true', 'surname': 'Silver'}]}",http://api.elsevier.com/content/article/pii/S0894731706008406,1-s2.0-S0894731706008406
Contact Activation Prolongs Clot Lysis Time in Human Plasma: Role of Thrombin-activatable Fibrinolysis Inhibitor and Factor XIII,"BackgroundContact activation system proteins (e.g., Factor XII, kallikrein) have been implicated as direct or indirect activators of plasminogen. However, contact activation and Factor XI have enhanced thrombin-activatable fibrinolysis inhibitor (TAFI) activation and decreased fibrinolysis, and Factor XIII (FXIII) also delays fibrinolysis via α2-anti-plasmin deposition on fibrin polymers. Thus, the goals of this study were to define how fibrinolysis is modulated in human plasma by contact or tissue factor (TF) activation, and what role TAFI and FXIII plays in this system.MethodsNormal, TAFI-deficient and TAFI-deficient/FXIII-supplemented plasma was exposed to tissue-type plasminogen activator and activated with either celite or TF. Clot growth/disintegration kinetics were documented with thrombelastography.ResultsNormal plasma activated with celite had significantly prolonged onset and duration of clot lysis compared with samples activated with TF. TAFI-deficient plasma activated with celite was noted to have a duration of clot lysis not different from samples activated with TF, but a significant difference in time to onset of lysis persisted. Celite activation of TAFI-deficient/FXIII-supplemented plasma showed significantly prolonged onset and duration of clot lysis compared with samples activated with TF.ConclusionsPrimarily TAFI, and to a lesser extent FXIII, contributed to contact system protein-mediated attenuation of fibrinolysis. Clinical investigation of these phenomena is warranted in clinical settings involving contact activation (e.g., intra-aortic balloon pumps and ventricular assist devices) to determine whether these devices modulate fibrinolysis and perhaps contribute to thromboembolic morbidity.",October 2006,"{'author': [{'given-name': 'Vance G.', '@_fa': 'true', 'surname': 'Nielsen'}, {'given-name': 'Brad L.', '@_fa': 'true', 'surname': 'Steenwyk'}, {'given-name': 'William Q.', '@_fa': 'true', 'surname': 'Gurley'}]}",http://api.elsevier.com/content/article/pii/S1053249806004888,1-s2.0-S1053249806004888
Whole blood clot lysis: In vitro modulation by activated protein C,"AbstractLysis of clots prepared from native or citrated whole blood as measured by release of 125I fibrinogen degradation products was 10% or less at 20 hours. Lysis of these clots was accelerated by activated protein C in a dose-dependent manner (0.1 to 20 μg/ml) from less than 10% to 60–80% at 20 hours. Lysis of clots prepared from native or citrated platelet poor plasma across the same concentration range of activated protein C was less than 15%. Gla-domainless activated protein C was equally effective in accelerating clot lysis whereas DIP-activated protein C or factor Xa did not accelerate clot lysis. This suggested that this action of activated protein C was enzymatic and this this action was limited to protein C among the vitamin K dependent proteins.The unresponsiveness of platelet poor plasma to activated protein C was completely restored to that of whole blood by addition of mononuclear leukocytes. Addition of red corpuscles or platelets alone had no effect on this response, while addition of polymorphonuclear leukocytes partially restored this response. Addition of metabolic inhibitors 2-deoxyglucose and oligomycin inhibited the response of whole blood and of plasma-mononuclear leukocytes to activated protein C. Reconstitution studies of platelet poor plasma made deficient in plasminogen activator and plasminogen showed that accelerated clot lysis produced by mononuclear leukocytes and activated protein C required the presence of plasminogen. We concluded, therefore, that activated protein C accelerates whole blood or plasma-leukoycte clot lysis by modulating activation of the plasminogen system by metabolically active leukocytes.",15 March 1985,"{'author': [{'given-name': 'Fletcher B.', '@_fa': 'true', 'surname': 'Taylor'}, {'given-name': 'Marion S.', '@_fa': 'true', 'surname': 'Lockhart'}]}",http://api.elsevier.com/content/article/pii/0049384885901938,1-s2.0-0049384885901938
A method for purifying obligate intracellular Coxiella burnetii that employs digitonin lysis of host cells,"AbstractPurification of the obligate intracellular bacterium Coxiella burnetii requires physical disruption of infected cells. Here we describe a gentle and safe digitonin lysis procedure to release C. burnetii from infected cells. The purity, yield, and infectivity of digitonin-prepped organisms are comparable to that of organisms purified using cell lysis by sonication.",March 2008,"{'author': [{'given-name': 'Diane C.', '@_fa': 'true', 'surname': 'Cockrell'}, {'given-name': 'Paul A.', '@_fa': 'true', 'surname': 'Beare'}, {'given-name': 'Elizabeth R.', '@_fa': 'true', 'surname': 'Fischer'}, {'given-name': 'Dale', '@_fa': 'true', 'surname': 'Howe'}, {'given-name': 'Robert. A.', '@_fa': 'true', 'surname': 'Heinzen'}]}",http://api.elsevier.com/content/article/pii/S016770120800002X,1-s2.0-S016770120800002X
