Title,Excerpt,Year,Authors,URL,Citations
Open infrarenal abdominal aortic aneurysm repair: the Cleveland Clinic experience from 1989 to 1998,Purpose: The purpose of this study was to determine the safety and durability of traditional surgical treatment for asymptomatic infrarenal abdominal aortic aneurysms (AAAs) in a large series of patients who underwent open operations during the decade preceding the  ...,2002,"NR Hertzer, EJ Mascha, MT Karafa, PJ O'Hara… ",http://www.sciencedirect.com/science/article/pii/S0741521402906488,286
Early complications and endoleaks after endovascular abdominal aortic aneurysm repair: report of a multicenter study,Objective: The aim of this study was the identification of risk factors for adverse events and the assessment of the early success rate in 1554 patients with abdominal aortic aneurysms (AAAs) who underwent treatment with endovascular technique between January 1994  ...,2000,"J Buth, RJF Laheij ",http://www.sciencedirect.com/science/article/pii/S0741521400700759,334
Ex vivo biomechanical behavior of abdominal aortic aneurysm: assessment using a new mathematical model,Abstract Knowledge of the biomechanical behavior of abdominal aortic aneurysm (AAA) as compared to nonaneurysmal aorta may provide information on the natural history of this disease. We have performed uniaxial tensile testing of excised human aneurysmal and  ...,1996,"ML Raghavan, MW Webster, DA Vorp ",http://link.springer.com/article/10.1007/BF02684226,271
A randomised trial of endovascular and open surgery for ruptured abdominal aortic aneurysm–results of a pilot study and lessons learned for future studies,INTRODUCTION: EVAR has the potential to improve outcome after ruptured abdominal aortic aneurysm (AAA). Published series have been based upon selected populations. METHODS: An interim analysis of a single centre prospective randomised controlled trial  ...,2006,"RJ Hinchliffe, L Bruijstens, STR MacSweeney… ",http://www.sciencedirect.com/science/article/pii/S1078588406003169,260
Impact of exclusion criteria on patient selection for endovascular abdominal aortic aneurysm repair,"Purpose: Wide-ranging predictions have been made about the usefulness of endovascular repair for patients with abdominal aortic aneurysms (AAAs). The availability of US Food and Drug Administration–approved devices has removed the restrictions on patient selection,  ...",2001,"JP Carpenter, RA Baum, CF Barker, MA Golden… ",http://www.sciencedirect.com/science/article/pii/S0741521401922360,260
Clinical fate of the patient with asymptomatic abdominal aortic aneurysm and unfit for surgical treatment,"Since the earliest period of our experience with the surgical management of asymptomatic ab¬ dominal aortic aneurysms, we have followed a concept of case selection that recognizes few operative con¬ traindications. The rationale of this attitude was initially an  ...",1972,"DE Szilagyi, JP Elliott, RF Smith ",http://archsurg.jamanetwork.com/article.aspx?articleid=574409,277
Cytokines that activate proteolysis are increased in abdominal aortic aneurysms.,"BACKGROUND: Abdominal aortic aneurysm (AAA) disease is characterized by an increase in proteolysis and loss of matrix components. The cytokines tumor necrosis factor-alpha (TNF-alpha) and interleukin-1 beta (IL-1 beta), products of activated macrophages and T  ...",1994,"KM Newman, J Jean",http://europepmc.org/abstract/med/7955258,201
Biomechanical factors in abdominal aortic aneurysm rupture,"Abstract Hitherto the size of abdominal aortic aneurysms (AAA) has been considered the most important factor in determining the risk of rupture. For this reason most interest had been devoted to physical, echographic and tomographic analyses of the shape of AAA.  ...",1993,"F Inzoli, F Boschetti, M Zappa, T Longo… ",http://www.sciencedirect.com/science/article/pii/S0950821X05807145,168
Impact of calcification and intraluminal thrombus on the computed wall stresses of abdominal aortic aneurysm,"BACKGROUND: Increased biomechanical stresses within the abdominal aortic aneurysm (AAA) wall contribute to its rupture. Calcification and intraluminal thrombus can be commonly found in AAAs, but the relationship between calcification/intraluminal thrombus  ...",2008,"ZY Li, U Jean, TY Tang, E Soh, TC See… ",http://www.sciencedirect.com/science/article/pii/S0741521408000189,257
Does this patient have abdominal aortic aneurysm?,"In the physical examination of abdominal aortic aneurysm (AAA), the only maneuver of demonstrated value is abdominal palpation to detect abnormal widening of the aortic pulsation. Palpation of AAA appears to be safe and has not been reported to precipitate  ...",1999,"FA Lederle, DL Simel ",http://jama.jamanetwork.com/article.aspx?articleid=768300&resultclick=1,230
"…  syndrome is associated with advanced vascular damage in patients with coronary heart disease, stroke, peripheral arterial disease or abdominal aortic aneurysm",Aims The metabolic syndrome is associated with an increased risk of cardiovascular disease in patients without a cardiovascular history. We investigated whether the metabolic syndrome is related to the extent of vascular damage in patients with various  ...,2004,"JK Olijhoek, Y van der Graaf, JD Banga… ",http://eurheartj.oxfordjournals.org/content/25/4/342.short,271
Thoracoabdominal aortic aneurysms: preoperative and intraoperative factors determining immediate and long-term results of operations in 605 patients,... treatment of 605 patients with thoracoabdominal aortic aneurysms. These patients were dividedinto four groups on the basis of the extent of aneurysm. Group I consisted of those patients withinvolvement of most of the descending thoracic and upper abdominal aorta; group II ...,1986,"ES Crawford, JL Crawford, HJ Safi, JS Coselli… ",http://www.sciencedirect.com/science/article/pii/0741521486901011,916
"Quantifying the risks of hypertension, age, sex and smoking in patients with abdominal aortic aneurysm","Background: The prevalence of abdominal aortic aneurysm (AAA) in a community-based sample of men and women aged 65–79 years was correlated with known risk factors. In addition, the effect of high blood pressure and the use of antihypertensive medication on  ...",2000,"KA Vardulaki, NM Walker, NE Day… ",http://onlinelibrary.wiley.com/doi/10.1046/j.1365-2168.2000.01353.x/full,247
Rupture of abdominal aortic aneurysm previously treated by endovascular stentgraft,We describe a case of abdominal aortic aneurysm (AAA) with rupture 16 months after treatment by an endograft. A 76-year-old patient on Coumadin after aortic valve replacement had initially successful exclusion by stentgraft. There was no evidence of an endoleak  ...,1998,"GB Torsello, E Klenk, B Kasprzak… ",http://www.sciencedirect.com/science/article/pii/S0741521498702149,179
Familial abdominal aortic aneurysms,"The case histories of three brothers, the only siblings of one family, aN of whom underwent surgery for the treatment of a previously asymptomatic ruptured abdominal aortic aneurysm, are recorded. The possibility of underlying constitutional and hereditary factors is discussed  ... ",1977,MA Clifton ,http://onlinelibrary.wiley.com/doi/10.1002/bjs.1800641102/full,161
Predictors of abdominal aortic aneurysm sac enlargement after endovascular repair,Background—The majority of infrarenal abdominal aortic aneurysm (AAA) repairs in the United States are performed with endovascular methods. Baseline aortoiliac arterial anatomic characteristics are fundamental criteria for appropriate patient selection for  ...,2011,"A Schanzer, RK Greenberg, N Hevelone… ",http://circ.ahajournals.org/content/123/24/2848.short,294
Distal migration of stent-grafts after endovascular repair of abdominal aortic aneurysms,PURPOSE: To analyze patients after endovascular repair of abdominal aortic aneurysm (AAA) with respect to distal migration of stent-grafts and its underlying causes. MATERIALS AND METHODS: Sixty-five patients underwent endovascular repair between January  ...,1999,"T Resch, K Ivancev, J Brunkwall, U Nyman… ",http://www.sciencedirect.com/science/article/pii/S1051044399700278,165
Abdominal aortic aneurysm,"A 70-year-old man presented with a 6-cm abdominal aortic aneurysm. It was thought that an open surgical procedure would pose a high risk for the patient, and he was treated with an aortic endograft. Despite the repair, the aneurysm continued to enlarge over the  ...",2002,K Ouriel ,http://www.nejm.org/doi/full/10.1056/NEJMicm010523,8
The validity of ultrasonographic scanning as screening method for abdominal aortic aneurysm,Objective: the sensitivity and specificity of screening for abdominal aortic aneurysms (AAAs) with ultrasonographic scanning (US) is unknown. The aim of the study was to validate US as screening test for AAAs. Methods and material: 4176 (76.3%) of 5470 men aged 65–73  ...,1999,"JS Lindholt, S Vammen, S Juul, EW Henneberg… ",http://www.sciencedirect.com/science/article/pii/S1078588499908353,203
Aortic neck angulation predicts adverse outcome with endovascular abdominal aortic aneurysm repair,"BACKGROUND:: Significant aortic neck angulation may predispose to suboptimal outcome after endovascular abdominal aortic aneurysm (EAAA) repair. However, the definition of “significant” neck angulation and its correlation with adverse outcome are poorly  ...",2002,"WC Sternbergh, G Carter, JW York, M Yoselevitz… ",http://www.sciencedirect.com/science/article/pii/S0741521402166055,230
The plasma level of matrix metalloproteinase 9 may predict the natural history of small abdominal aortic aneurysms. A preliminary study,Objectives: increased levels of various proteinases have been detected in abdominal aortic aneurysms (AAA) and are assumed to cause the degradation of the aortic wall. To determine whether systemic measurement of these proteinases and their inhibitors may predict the  ...,2000,"JS Lindholt, S Vammen, H Fasting… ",http://www.sciencedirect.com/science/article/pii/S1078588400911511,158
Statins are associated with a reduced infrarenal abdominal aortic aneurysm growth,"OBJECTIVE: To evaluate the effect of statins on aneurysm growth in a group of consecutive patients under surveillance for infrarenal aortic aneurysms (AAA). MATERIALS AND METHODS: All patients (59 statin users, 91 non-users) under surveillance between  ...",2006,"O Schouten, JHH van Laanen, E Boersma… ",http://www.sciencedirect.com/science/article/pii/S1078588406000487,234
Influence of intraluminal thrombus on structural and cellular composition of abdominal aortic aneurysm wall,"INTRODUCTION: It has been suggested that the intraluminal thrombus of abdominal aortic aneurysm (AAA) affects the underlying vessel wall. Aneurysm enlargement has been associated with growth of thrombus, and rupture has been proposed to occur after  ...",2003,"M Kazi, J Thyberg, P Religa, J Roy, P Eriksson… ",http://www.sciencedirect.com/science/article/pii/S0741521403007912,249
